Transaction_ID,Customer_ID,Transaction_Date,Transaction_Amount,Transaction_Type,target_income_group,Transaction_ID_Z-Score,Transaction_Amount_Z-Score,Transaction_Type_Bill Payment,Transaction_Type_Investment,Transaction_Type_Loan Payment,Transaction_Type_Purchase
4100,399,2023-06-20 19:00:00,1549.0,Loan Payment,Medium,1.1074884400625067,-0.6515568467223011,0.0,0.0,1.0,0.0
4101,128,2023-06-20 20:00:00,1909.0,Investment,Medium,1.1081809715098687,-0.40113656596743663,0.0,1.0,0.0,0.0
4102,337,2023-06-20 21:00:00,2954.0,Purchase,Medium,1.1088735029572307,0.32577786011265597,0.0,0.0,0.0,1.0
4103,482,2023-06-20 22:00:00,4967.0,Bill Payment,High,1.1095660344045928,1.7260445966669395,1.0,0.0,0.0,0.0
4104,721,2023-06-20 23:00:00,3254.0,Purchase,High,1.1102585658519548,0.5344614274083763,0.0,0.0,0.0,1.0
4105,948,2023-06-21 00:00:00,524.0,Loan Payment,Low,1.110951097299317,-1.364559034982679,0.0,0.0,1.0,0.0
4106,186,2023-06-21 01:00:00,1601.0,Purchase,Medium,1.111643628746679,-0.6153850283910429,0.0,0.0,0.0,1.0
4107,169,2023-06-21 02:00:00,93.0,Purchase,Low,1.1123361601940411,-1.6643677599975306,0.0,0.0,0.0,1.0
4108,684,2023-06-21 03:00:00,3752.0,Bill Payment,High,1.1130286916414032,0.8808761491192721,1.0,0.0,0.0,0.0
4109,260,2023-06-21 04:00:00,4903.0,Purchase,High,1.1137212230887652,1.6815254356438527,0.0,0.0,0.0,1.0
4110,717,2023-06-21 05:00:00,2137.0,Purchase,Medium,1.1144137545361272,-0.24253705482268917,0.0,0.0,0.0,1.0
4111,964,2023-06-21 06:00:00,1611.0,Bill Payment,Medium,1.1151062859834895,-0.6084289094811856,1.0,0.0,0.0,0.0
4112,647,2023-06-21 07:00:00,4627.0,Loan Payment,High,1.1157988174308515,1.48953655373179,0.0,0.0,1.0,0.0
4113,558,2023-06-21 08:00:00,1232.0,Investment,Medium,1.1164913488782136,-0.872065816164779,0.0,1.0,0.0,0.0
4114,507,2023-06-21 09:00:00,4339.0,Purchase,High,1.1171838803255756,1.2892003291278984,0.0,0.0,0.0,1.0
4115,521,2023-06-21 10:00:00,1852.0,Bill Payment,Medium,1.1178764117729376,-0.4407864437536235,1.0,0.0,0.0,0.0
4116,471,2023-06-21 11:00:00,2301.0,Purchase,Medium,1.1185689432202996,-0.12845670470102868,0.0,0.0,0.0,1.0
4117,161,2023-06-21 12:00:00,1599.0,Loan Payment,Medium,1.119261474667662,-0.6167762521730143,0.0,0.0,1.0,0.0
4118,289,2023-06-21 13:00:00,2906.0,Loan Payment,Medium,1.119954006115024,0.29238848934534073,0.0,0.0,1.0,0.0
4119,340,2023-06-21 14:00:00,4498.0,Bill Payment,High,1.120646537562386,1.39980261979463,1.0,0.0,0.0,0.0
4120,900,2023-06-21 15:00:00,18.0,Investment,Low,1.121339069009748,-1.7165386518214607,0.0,1.0,0.0,0.0
4121,833,2023-06-21 16:00:00,4718.0,Investment,High,1.12203160045711,1.5528372358114917,0.0,1.0,0.0,0.0
4122,502,2023-06-21 17:00:00,724.0,Purchase,Low,1.122724131904472,-1.2254366567855322,0.0,0.0,0.0,1.0
4123,106,2023-06-21 18:00:00,1937.0,Bill Payment,Medium,1.1234166633518343,-0.38165943301983607,1.0,0.0,0.0,0.0
4124,802,2023-06-21 19:00:00,119.0,Investment,Low,1.1241091947991964,-1.6462818508319015,0.0,1.0,0.0,0.0
4125,475,2023-06-21 20:00:00,4939.0,Loan Payment,High,1.1248017262465584,1.706567463719339,0.0,0.0,1.0,0.0
4126,853,2023-06-21 21:00:00,275.0,Investment,Low,1.1254942576939204,-1.537766395838127,0.0,1.0,0.0,0.0
4127,600,2023-06-21 22:00:00,3233.0,Bill Payment,High,1.1261867891412825,0.5198535776976759,1.0,0.0,0.0,0.0
4128,463,2023-06-21 23:00:00,964.0,Loan Payment,Low,1.1268793205886447,-1.0584898029489558,0.0,0.0,1.0,0.0
4129,483,2023-06-22 00:00:00,1359.0,Purchase,Medium,1.1275718520360067,-0.7837231060095906,0.0,0.0,0.0,1.0
4130,704,2023-06-22 01:00:00,1584.0,Loan Payment,Medium,1.1282643834833688,-0.6272104305378003,0.0,0.0,1.0,0.0
4131,153,2023-06-22 02:00:00,2233.0,Investment,Medium,1.1289569149307308,-0.17575831328805863,0.0,1.0,0.0,0.0
4132,823,2023-06-22 03:00:00,3841.0,Investment,High,1.1296494463780928,0.9427856074170026,0.0,1.0,0.0,0.0
4133,649,2023-06-22 04:00:00,3265.0,Investment,High,1.1303419778254549,0.5421131582092195,0.0,1.0,0.0,0.0
4134,785,2023-06-22 05:00:00,1068.0,Purchase,Medium,1.1310345092728171,-0.9861461662864394,0.0,0.0,0.0,1.0
4135,149,2023-06-22 06:00:00,1967.0,Investment,Medium,1.1317270407201792,-0.360791076290264,0.0,1.0,0.0,0.0
4136,188,2023-06-22 07:00:00,4954.0,Bill Payment,High,1.1324195721675412,1.7170016420841252,1.0,0.0,0.0,0.0
4137,653,2023-06-22 08:00:00,3157.0,Purchase,High,1.1331121036149032,0.46698707398276007,0.0,0.0,0.0,1.0
4138,131,2023-06-22 09:00:00,2529.0,Loan Payment,Medium,1.1338046350622653,0.030142806443718792,0.0,0.0,1.0,0.0
4139,452,2023-06-22 10:00:00,3663.0,Investment,High,1.1344971665096273,0.8189666908215418,0.0,1.0,0.0,0.0
4140,516,2023-06-22 11:00:00,2580.0,Bill Payment,Medium,1.1351896979569895,0.06561901288399126,1.0,0.0,0.0,0.0
4141,491,2023-06-22 12:00:00,2937.0,Bill Payment,Medium,1.1358822294043516,0.3139524579658985,1.0,0.0,0.0,0.0
4142,476,2023-06-22 13:00:00,3897.0,Purchase,High,1.1365747608517136,0.9817398733122037,0.0,0.0,0.0,1.0
4143,263,2023-06-22 14:00:00,897.0,Bill Payment,Low,1.1372672922990756,-1.105095799645,1.0,0.0,0.0,0.0
4144,538,2023-06-22 15:00:00,754.0,Purchase,Low,1.1379598237464377,-1.2045683000559602,0.0,0.0,0.0,1.0
4145,459,2023-06-22 16:00:00,3524.0,Purchase,High,1.1386523551937997,0.7222766379745247,0.0,0.0,0.0,1.0
4146,536,2023-06-22 17:00:00,2940.0,Purchase,Medium,1.139344886641162,0.3160392936388557,0.0,0.0,0.0,1.0
4147,778,2023-06-22 18:00:00,2689.0,Loan Payment,Medium,1.140037418088524,0.14144070900143632,0.0,0.0,1.0,0.0
4148,741,2023-06-22 19:00:00,185.0,Loan Payment,Low,1.140729949535886,-1.600371466026843,0.0,0.0,1.0,0.0
4149,781,2023-06-22 20:00:00,575.0,Bill Payment,Low,1.141422480983248,-1.3290828285424066,1.0,0.0,0.0,0.0
4150,637,2023-06-22 21:00:00,3227.0,Loan Payment,High,1.14211501243061,0.5156799063517615,0.0,0.0,1.0,0.0
4151,684,2023-06-22 22:00:00,4367.0,Purchase,High,1.1428075438779721,1.3086774620754988,0.0,0.0,0.0,1.0
4152,746,2023-06-22 23:00:00,4636.0,Purchase,High,1.1435000753253344,1.4957970607506614,0.0,0.0,0.0,1.0
4153,295,2023-06-23 00:00:00,1404.0,Loan Payment,Medium,1.1441926067726964,-0.7524205709152326,0.0,0.0,1.0,0.0
4154,915,2023-06-23 01:00:00,1230.0,Bill Payment,Medium,1.1448851382200584,-0.8734570399467504,1.0,0.0,0.0,0.0
4155,435,2023-06-23 02:00:00,957.0,Purchase,Low,1.1455776696674205,-1.063359086185856,0.0,0.0,0.0,1.0
4156,275,2023-06-23 03:00:00,594.0,Loan Payment,Low,1.1462702011147825,-1.3158662026136776,0.0,0.0,1.0,0.0
4157,588,2023-06-23 04:00:00,2872.0,Investment,Medium,1.1469627325621448,0.26873768505182577,0.0,1.0,0.0,0.0
4158,308,2023-06-23 05:00:00,1630.0,Bill Payment,Medium,1.1476552640095068,-0.5952122835524566,1.0,0.0,0.0,0.0
4159,726,2023-06-23 06:00:00,3365.0,Bill Payment,High,1.1483477954568688,0.6116743473077929,1.0,0.0,0.0,0.0
4160,943,2023-06-23 07:00:00,2359.0,Bill Payment,Medium,1.1490403269042309,-0.08811121502385609,1.0,0.0,0.0,0.0
4161,997,2023-06-23 08:00:00,3201.0,Investment,High,1.149732858351593,0.4975939971861324,0.0,1.0,0.0,0.0
4162,376,2023-06-23 09:00:00,3217.0,Purchase,High,1.150425389798955,0.5087237874419042,0.0,0.0,0.0,1.0
4163,158,2023-06-23 10:00:00,2586.0,Bill Payment,Medium,1.1511179212463172,0.06979268422990566,1.0,0.0,0.0,0.0
4164,814,2023-06-23 11:00:00,541.0,Loan Payment,Low,1.1518104526936792,-1.3527336328359214,0.0,0.0,1.0,0.0
4165,204,2023-06-23 12:00:00,1241.0,Bill Payment,Medium,1.1525029841410412,-0.8658053091459074,1.0,0.0,0.0,0.0
4166,989,2023-06-23 13:00:00,2003.0,Loan Payment,Medium,1.1531955155884033,-0.3357490482147776,0.0,0.0,1.0,0.0
4167,661,2023-06-23 14:00:00,1707.0,Bill Payment,Medium,1.1538880470357653,-0.5416501679465551,1.0,0.0,0.0,0.0
4168,75,2023-06-23 15:00:00,3380.0,Loan Payment,High,1.1545805784831273,0.6221085256725789,0.0,0.0,1.0,0.0
4169,380,2023-06-23 16:00:00,1555.0,Loan Payment,Medium,1.1552731099304896,-0.6473831753763867,0.0,0.0,1.0,0.0
4170,741,2023-06-23 17:00:00,3175.0,Loan Payment,High,1.1559656413778516,0.4795080880205033,0.0,0.0,1.0,0.0
4171,304,2023-06-23 18:00:00,1447.0,Investment,Medium,1.1566581728252137,-0.722509259602846,0.0,1.0,0.0,0.0
4172,62,2023-06-23 19:00:00,380.0,Investment,Low,1.1573507042725757,-1.4647271472846248,0.0,1.0,0.0,0.0
4173,570,2023-06-23 20:00:00,4514.0,Investment,High,1.1580432357199377,1.410932410050402,0.0,1.0,0.0,0.0
4174,786,2023-06-23 21:00:00,626.0,Purchase,Low,1.1587357671672998,-1.293606622102134,0.0,0.0,0.0,1.0
4175,108,2023-06-23 22:00:00,4176.0,Loan Payment,High,1.159428298614662,1.1758155908972237,0.0,0.0,1.0,0.0
4176,187,2023-06-23 23:00:00,4024.0,Purchase,High,1.160120830062024,1.070082583467392,0.0,0.0,0.0,1.0
4177,987,2023-06-24 00:00:00,4189.0,Investment,High,1.160813361509386,1.1848585454800382,0.0,1.0,0.0,0.0
4178,229,2023-06-24 01:00:00,2266.0,Loan Payment,Medium,1.161505892956748,-0.1528031208855294,0.0,0.0,1.0,0.0
4179,48,2023-06-24 02:00:00,4364.0,Purchase,High,1.1621984244041101,1.3065906264025418,0.0,0.0,0.0,1.0
4180,831,2023-06-24 03:00:00,3320.0,Investment,High,1.1628909558514724,0.5803718122134348,0.0,1.0,0.0,0.0
4181,268,2023-06-24 04:00:00,941.0,Purchase,Low,1.1635834872988344,-1.0744888764416276,0.0,0.0,0.0,1.0
4182,727,2023-06-24 05:00:00,2339.0,Purchase,Medium,1.1642760187461965,-0.10202345284357077,0.0,0.0,0.0,1.0
4183,802,2023-06-24 06:00:00,403.0,Investment,Low,1.1649685501935585,-1.4487280737919528,0.0,1.0,0.0,0.0
4184,254,2023-06-24 07:00:00,2475.0,Loan Payment,Medium,1.1656610816409205,-0.0074202356695108745,0.0,0.0,1.0,0.0
4185,957,2023-06-24 08:00:00,3287.0,Bill Payment,High,1.1663536130882826,0.5574166198109056,1.0,0.0,0.0,0.0
4186,870,2023-06-24 09:00:00,1939.0,Bill Payment,Medium,1.1670461445356448,-0.3802682092378646,1.0,0.0,0.0,0.0
4187,87,2023-06-24 10:00:00,635.0,Purchase,Low,1.1677386759830068,-1.2873461150832626,0.0,0.0,0.0,1.0
4188,181,2023-06-24 11:00:00,4667.0,Purchase,High,1.1684312074303689,1.5173610293712192,0.0,0.0,0.0,1.0
4189,25,2023-06-24 12:00:00,2889.0,Purchase,Medium,1.169123738877731,0.28056308719858325,0.0,0.0,0.0,1.0
4190,958,2023-06-24 13:00:00,3176.0,Loan Payment,High,1.169816270325093,0.48020369991148903,0.0,0.0,1.0,0.0
4191,388,2023-06-24 14:00:00,3432.0,Purchase,High,1.170508801772455,0.6582803440038371,0.0,0.0,0.0,1.0
4192,222,2023-06-24 15:00:00,2119.0,Purchase,Medium,1.1712013332198172,-0.25505806886043236,0.0,0.0,0.0,1.0
4193,990,2023-06-24 16:00:00,1175.0,Purchase,Medium,1.1718938646671793,-0.9117156939509659,0.0,0.0,0.0,1.0
4194,397,2023-06-24 17:00:00,2791.0,Investment,Medium,1.1725863961145413,0.21239312188198126,0.0,1.0,0.0,0.0
4195,938,2023-06-24 18:00:00,1901.0,Bill Payment,Medium,1.1732789275619033,-0.4067014610953225,1.0,0.0,0.0,0.0
4196,511,2023-06-24 19:00:00,3192.0,Bill Payment,High,1.1739714590092654,0.4913334901672608,1.0,0.0,0.0,0.0
4197,561,2023-06-24 20:00:00,1649.0,Investment,Medium,1.1746639904566274,-0.5819956576237276,0.0,1.0,0.0,0.0
4198,846,2023-06-24 21:00:00,791.0,Loan Payment,Low,1.1753565219039896,-1.1788306600894878,0.0,0.0,1.0,0.0
4199,440,2023-06-24 22:00:00,4702.0,Loan Payment,High,1.1760490533513517,1.54170744555572,0.0,0.0,1.0,0.0
4200,175,2023-06-24 23:00:00,2066.0,Loan Payment,Medium,1.1767415847987137,-0.2919254990826763,0.0,0.0,1.0,0.0
4201,904,2023-06-25 00:00:00,2333.0,Investment,Medium,1.1774341162460757,-0.10619712418948518,0.0,1.0,0.0,0.0
4202,311,2023-06-25 01:00:00,2284.0,Bill Payment,Medium,1.1781266476934378,-0.14028210684778616,1.0,0.0,0.0,0.0
4203,984,2023-06-25 02:00:00,2243.0,Bill Payment,Medium,1.1788191791408,-0.1688021943782013,1.0,0.0,0.0,0.0
4204,274,2023-06-25 03:00:00,2648.0,Purchase,Medium,1.179511710588162,0.11292062147102121,0.0,0.0,0.0,1.0
4205,35,2023-06-25 04:00:00,3297.0,Bill Payment,High,1.180204242035524,0.564372738720763,1.0,0.0,0.0,0.0
4206,217,2023-06-25 05:00:00,2490.0,Loan Payment,Medium,1.1808967734828861,0.003013942695275144,0.0,0.0,1.0,0.0
4207,721,2023-06-25 06:00:00,2626.0,Loan Payment,Medium,1.1815893049302482,0.09761715986933504,0.0,0.0,1.0,0.0
4208,672,2023-06-25 07:00:00,365.0,Purchase,Low,1.1822818363776102,-1.4751613256494107,0.0,0.0,0.0,1.0
4209,408,2023-06-25 08:00:00,4497.0,Purchase,High,1.1829743678249725,1.3991070079036445,0.0,0.0,0.0,1.0
4210,519,2023-06-25 09:00:00,4684.0,Bill Payment,High,1.1836668992723345,1.5291864315179768,1.0,0.0,0.0,0.0
4211,269,2023-06-25 10:00:00,3356.0,Purchase,High,1.1843594307196965,0.6054138402889213,0.0,0.0,0.0,1.0
4212,638,2023-06-25 11:00:00,3532.0,Purchase,High,1.1850519621670585,0.7278415331024105,0.0,0.0,0.0,1.0
4213,475,2023-06-25 12:00:00,2477.0,Investment,Medium,1.1857444936144206,-0.006029011887539406,0.0,1.0,0.0,0.0
4214,880,2023-06-25 13:00:00,173.0,Bill Payment,Low,1.1864370250617826,-1.608718808718672,1.0,0.0,0.0,0.0
4215,325,2023-06-25 14:00:00,3644.0,Loan Payment,High,1.1871295565091449,0.8057500648928129,0.0,0.0,1.0,0.0
4216,356,2023-06-25 15:00:00,4743.0,Investment,High,1.187822087956507,1.570227533086135,0.0,1.0,0.0,0.0
4217,90,2023-06-25 16:00:00,3673.0,Loan Payment,High,1.188514619403869,0.8259228097313991,0.0,0.0,1.0,0.0
4218,42,2023-06-25 17:00:00,3264.0,Purchase,High,1.189207150851231,0.5414175463182337,0.0,0.0,0.0,1.0
4219,365,2023-06-25 18:00:00,3391.0,Purchase,High,1.189899682298593,0.6297602564734219,0.0,0.0,0.0,1.0
4220,671,2023-06-25 19:00:00,2074.0,Loan Payment,Medium,1.190592213745955,-0.28636060395479046,0.0,0.0,1.0,0.0
4221,202,2023-06-25 20:00:00,4275.0,Investment,High,1.1912847451933173,1.2446811681048113,0.0,1.0,0.0,0.0
4222,366,2023-06-25 21:00:00,3994.0,Investment,High,1.1919772766406793,1.04921422673782,0.0,1.0,0.0,0.0
4223,794,2023-06-25 22:00:00,3897.0,Investment,High,1.1926698080880413,0.9817398733122037,0.0,1.0,0.0,0.0
4224,982,2023-06-25 23:00:00,349.0,Purchase,Low,1.1933623395354034,-1.4862911159051826,0.0,0.0,0.0,1.0
4225,844,2023-06-26 00:00:00,4831.0,Bill Payment,High,1.1940548709827654,1.6314413794928797,1.0,0.0,0.0,0.0
4226,288,2023-06-26 01:00:00,3791.0,Purchase,High,1.1947474024301277,0.9080050128677158,0.0,0.0,0.0,1.0
4227,603,2023-06-26 02:00:00,3600.0,Loan Payment,High,1.1954399338774897,0.7751431416894405,0.0,0.0,1.0,0.0
4228,481,2023-06-26 03:00:00,1943.0,Investment,Medium,1.1961324653248517,-0.37748576167392167,0.0,1.0,0.0,0.0
4229,637,2023-06-26 04:00:00,1655.0,Bill Payment,Medium,1.1968249967722138,-0.5778219862778132,1.0,0.0,0.0,0.0
4230,501,2023-06-26 05:00:00,4238.0,Investment,High,1.1975175282195758,1.2189435281383392,0.0,1.0,0.0,0.0
4231,638,2023-06-26 06:00:00,2697.0,Purchase,Medium,1.1982100596669378,0.1470056041293222,0.0,0.0,0.0,1.0
4232,52,2023-06-26 07:00:00,4928.0,Bill Payment,High,1.1989025911143,1.698915732918496,1.0,0.0,0.0,0.0
4233,916,2023-06-26 08:00:00,2136.0,Bill Payment,Medium,1.1995951225616621,-0.24323266671367488,1.0,0.0,0.0,0.0
4234,103,2023-06-26 09:00:00,4451.0,Purchase,High,1.2002876540090242,1.3671088609183006,0.0,0.0,0.0,1.0
4235,361,2023-06-26 10:00:00,4714.0,Investment,High,1.2009801854563862,1.5500547882475488,0.0,1.0,0.0,0.0
4236,424,2023-06-26 11:00:00,648.0,Investment,Low,1.2016727169037482,-1.278303160500448,0.0,1.0,0.0,0.0
4237,699,2023-06-26 12:00:00,1234.0,Investment,Medium,1.2023652483511102,-0.8706745923828074,0.0,1.0,0.0,0.0
4238,205,2023-06-26 13:00:00,3715.0,Purchase,High,1.2030577797984725,0.8551385091528,0.0,0.0,0.0,1.0
4239,14,2023-06-26 14:00:00,3920.0,Loan Payment,High,1.2037503112458345,0.9977389468048755,0.0,0.0,1.0,0.0
4240,940,2023-06-26 15:00:00,4255.0,Loan Payment,High,1.2044428426931966,1.2307689302850966,0.0,0.0,1.0,0.0
4241,616,2023-06-26 16:00:00,1559.0,Investment,Medium,1.2051353741405586,-0.6446007278124437,0.0,1.0,0.0,0.0
4242,629,2023-06-26 17:00:00,4155.0,Bill Payment,High,1.2058279055879206,1.1612077411865231,1.0,0.0,0.0,0.0
4243,470,2023-06-26 18:00:00,1515.0,Loan Payment,Medium,1.2065204370352827,-0.675207651015816,0.0,0.0,1.0,0.0
4244,466,2023-06-26 19:00:00,4440.0,Investment,High,1.207212968482645,1.3594571301174576,0.0,1.0,0.0,0.0
4245,304,2023-06-26 20:00:00,1385.0,Loan Payment,Medium,1.207905499930007,-0.7656371968439616,0.0,0.0,1.0,0.0
4246,605,2023-06-26 21:00:00,677.0,Investment,Low,1.208598031377369,-1.2581304156618616,0.0,1.0,0.0,0.0
4247,427,2023-06-26 22:00:00,2384.0,Loan Payment,Medium,1.209290562824731,-0.07072091774921271,0.0,0.0,1.0,0.0
4248,656,2023-06-26 23:00:00,4100.0,Loan Payment,High,1.209983094272093,1.1229490871823078,0.0,0.0,1.0,0.0
4249,110,2023-06-27 00:00:00,1025.0,Bill Payment,Medium,1.2106756257194553,-1.016057477598826,1.0,0.0,0.0,0.0
4250,675,2023-06-27 01:00:00,345.0,Bill Payment,Low,1.2113681571668173,-1.4890735634691254,1.0,0.0,0.0,0.0
4251,565,2023-06-27 02:00:00,4771.0,Loan Payment,High,1.2120606886141794,1.5897046660337357,0.0,0.0,1.0,0.0
4252,930,2023-06-27 03:00:00,90.0,Investment,Low,1.2127532200615414,-1.6664545956704877,0.0,1.0,0.0,0.0
4253,515,2023-06-27 04:00:00,2144.0,Bill Payment,Medium,1.2134457515089034,-0.23766777158578903,1.0,0.0,0.0,0.0
4254,68,2023-06-27 05:00:00,1809.0,Purchase,Medium,1.2141382829562655,-0.4706977550660101,0.0,0.0,0.0,1.0
4255,246,2023-06-27 06:00:00,267.0,Bill Payment,Low,1.2148308144036277,-1.5433312909660128,1.0,0.0,0.0,0.0
4256,389,2023-06-27 07:00:00,194.0,Loan Payment,Low,1.2155233458509898,-1.5941109590079714,0.0,0.0,1.0,0.0
4257,650,2023-06-27 08:00:00,132.0,Loan Payment,Low,1.2162158772983518,-1.637238896249087,0.0,0.0,1.0,0.0
4258,308,2023-06-27 09:00:00,4710.0,Purchase,High,1.2169084087457138,1.547272340683606,0.0,0.0,0.0,1.0
4259,925,2023-06-27 10:00:00,3524.0,Bill Payment,High,1.2176009401930759,0.7222766379745247,1.0,0.0,0.0,0.0
4260,352,2023-06-27 11:00:00,1404.0,Loan Payment,Medium,1.2182934716404379,-0.7524205709152326,0.0,0.0,1.0,0.0
4261,799,2023-06-27 12:00:00,2362.0,Purchase,Medium,1.2189860030878001,-0.08602437935089888,0.0,0.0,0.0,1.0
4262,66,2023-06-27 13:00:00,3229.0,Purchase,High,1.2196785345351622,0.517071130133733,0.0,0.0,0.0,1.0
4263,460,2023-06-27 14:00:00,1318.0,Investment,Medium,1.2203710659825242,-0.8122431935400057,0.0,1.0,0.0,0.0
4264,347,2023-06-27 15:00:00,3954.0,Bill Payment,High,1.2210635974298862,1.0213897510983905,1.0,0.0,0.0,0.0
4265,325,2023-06-27 16:00:00,1951.0,Bill Payment,Medium,1.2217561288772483,-0.3719208665460358,1.0,0.0,0.0,0.0
4266,933,2023-06-27 17:00:00,500.0,Bill Payment,Low,1.2224486603246103,-1.3812537203663366,1.0,0.0,0.0,0.0
4267,667,2023-06-27 18:00:00,1064.0,Loan Payment,Medium,1.2231411917719726,-0.9889286138503823,0.0,0.0,1.0,0.0
4268,599,2023-06-27 19:00:00,711.0,Purchase,Low,1.2238337232193346,-1.2344796113683467,0.0,0.0,0.0,1.0
4269,33,2023-06-27 20:00:00,2944.0,Investment,Medium,1.2245262546666966,0.31882174120279866,0.0,1.0,0.0,0.0
4270,68,2023-06-27 21:00:00,4705.0,Bill Payment,High,1.2252187861140587,1.5437942812286771,1.0,0.0,0.0,0.0
4271,187,2023-06-27 22:00:00,1144.0,Investment,Medium,1.2259113175614207,-0.9332796625715236,0.0,1.0,0.0,0.0
4272,192,2023-06-27 23:00:00,89.0,Investment,Low,1.226603849008783,-1.6671502075614735,0.0,1.0,0.0,0.0
4273,213,2023-06-28 00:00:00,845.0,Purchase,Low,1.227296380456145,-1.1412676179762582,0.0,0.0,0.0,1.0
4274,600,2023-06-28 01:00:00,661.0,Bill Payment,Low,1.227988911903507,-1.2692602059176334,1.0,0.0,0.0,0.0
4275,428,2023-06-28 02:00:00,426.0,Investment,Low,1.228681443350869,-1.432729000299281,0.0,1.0,0.0,0.0
4276,351,2023-06-28 03:00:00,3690.0,Bill Payment,High,1.229373974798231,0.8377482118781566,1.0,0.0,0.0,0.0
4277,108,2023-06-28 04:00:00,3876.0,Bill Payment,High,1.230066506245593,0.9671320236015033,1.0,0.0,0.0,0.0
4278,240,2023-06-28 05:00:00,755.0,Bill Payment,Low,1.2307590376929554,-1.2038726881649744,1.0,0.0,0.0,0.0
4279,216,2023-06-28 06:00:00,2012.0,Investment,Medium,1.2314515691403174,-0.329488541195906,0.0,1.0,0.0,0.0
4280,177,2023-06-28 07:00:00,249.0,Purchase,Low,1.2321441005876794,-1.555852305003756,0.0,0.0,0.0,1.0
4281,565,2023-06-28 08:00:00,2903.0,Purchase,Medium,1.2328366320350415,0.29030165367238353,0.0,0.0,0.0,1.0
4282,330,2023-06-28 09:00:00,1954.0,Investment,Medium,1.2335291634824035,-0.3698340308730786,0.0,1.0,0.0,0.0
4283,561,2023-06-28 10:00:00,865.0,Loan Payment,Low,1.2342216949297655,-1.1273553801565435,0.0,0.0,1.0,0.0
4284,881,2023-06-28 11:00:00,3525.0,Bill Payment,High,1.2349142263771278,0.7229722498655105,1.0,0.0,0.0,0.0
4285,626,2023-06-28 12:00:00,2656.0,Bill Payment,Medium,1.2356067578244898,0.11848551659890708,1.0,0.0,0.0,0.0
4286,450,2023-06-28 13:00:00,3204.0,Purchase,High,1.2362992892718518,0.4996808328590896,0.0,0.0,0.0,1.0
4287,607,2023-06-28 14:00:00,4525.0,Investment,High,1.2369918207192139,1.418584140851245,0.0,1.0,0.0,0.0
4288,447,2023-06-28 15:00:00,4814.0,Investment,High,1.237684352166576,1.6196159773461223,0.0,1.0,0.0,0.0
4289,537,2023-06-28 16:00:00,2608.0,Loan Payment,Medium,1.238376883613938,0.08509614583159182,0.0,0.0,1.0,0.0
4290,644,2023-06-28 17:00:00,1363.0,Loan Payment,Medium,1.2390694150613002,-0.7809406584456478,0.0,0.0,1.0,0.0
4291,179,2023-06-28 18:00:00,2045.0,Purchase,Medium,1.2397619465086622,-0.30653334879337674,0.0,0.0,0.0,1.0
4292,395,2023-06-28 19:00:00,2890.0,Loan Payment,Medium,1.2404544779560243,0.28125869908956896,0.0,0.0,1.0,0.0
4293,145,2023-06-28 20:00:00,689.0,Loan Payment,Low,1.2411470094033863,-1.2497830729700328,0.0,0.0,1.0,0.0
4294,876,2023-06-28 21:00:00,496.0,Investment,Low,1.2418395408507483,-1.3840361679302795,0.0,1.0,0.0,0.0
4295,962,2023-06-28 22:00:00,3630.0,Investment,High,1.2425320722981104,0.7960114984190125,0.0,1.0,0.0,0.0
4296,198,2023-06-28 23:00:00,3660.0,Loan Payment,High,1.2432246037454726,0.8168798551485846,0.0,0.0,1.0,0.0
4297,969,2023-06-29 00:00:00,4728.0,Purchase,High,1.2439171351928346,1.5597933547213492,0.0,0.0,0.0,1.0
4298,837,2023-06-29 01:00:00,1448.0,Loan Payment,Medium,1.2446096666401967,-0.7218136477118603,0.0,0.0,1.0,0.0
4299,84,2023-06-29 02:00:00,4324.0,Purchase,High,1.2453021980875587,1.2787661507631123,0.0,0.0,0.0,1.0
4300,669,2023-06-29 03:00:00,1494.0,Loan Payment,Medium,1.2459947295349207,-0.6898155007265164,0.0,0.0,1.0,0.0
4301,85,2023-06-29 04:00:00,700.0,Investment,Low,1.246687260982283,-1.2421313421691897,0.0,1.0,0.0,0.0
4302,457,2023-06-29 05:00:00,1022.0,Investment,Medium,1.247379792429645,-1.0181443132717831,0.0,1.0,0.0,0.0
4303,476,2023-06-29 06:00:00,4552.0,Purchase,High,1.248072323877007,1.4373656619078599,0.0,0.0,0.0,1.0
4304,253,2023-06-29 07:00:00,2357.0,Loan Payment,Medium,1.248764855324369,-0.08950243880582755,0.0,0.0,1.0,0.0
4305,887,2023-06-29 08:00:00,3718.0,Loan Payment,High,1.2494573867717311,0.8572253448257572,0.0,0.0,1.0,0.0
4306,72,2023-06-29 09:00:00,4480.0,Purchase,High,1.2501499182190932,1.3872816057568869,0.0,0.0,0.0,1.0
4307,223,2023-06-29 10:00:00,1932.0,Loan Payment,Medium,1.2508424496664554,-0.38513749247476475,0.0,0.0,1.0,0.0
4308,276,2023-06-29 11:00:00,647.0,Bill Payment,Low,1.2515349811138174,-1.2789987723914336,1.0,0.0,0.0,0.0
4309,795,2023-06-29 12:00:00,3018.0,Investment,High,1.2522275125611795,0.370297021135743,0.0,1.0,0.0,0.0
4310,776,2023-06-29 13:00:00,2243.0,Investment,Medium,1.2529200440085415,-0.1688021943782013,0.0,1.0,0.0,0.0
